title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
Belle and Sebastian,2026-07-21,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY1MTgsInB1ciI6ImJsb2JfaWQifX0=--507ff703cca69d1142bedafe03d2b28b6172b36e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-belle-and-sebastian.jpg,Music,,From €40,approved,visitlisboa,en/events/belle-and-sebastian,https://www.visitlisboa.com/en/events,114165239e99247ae66cddd1eefb13b7d7a9be73,,,,,,,,,,,,,,,,
Pat Metheny,2026-07-27,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY1MTksInB1ciI6ImJsb2JfaWQifX0=--d585c8d23361e7c9982584b7ed443b3c48657401/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-pat-metheny.jpg,Music,,From €40,approved,visitlisboa,en/events/pat-metheny,https://www.visitlisboa.com/en/events,885df576930ec21a61035b2dd1d0cdcb38cf8ffa,,,,,,,,,,,,,,,,
Alpha Blondy,2026-07-31,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzUxMTYsInB1ciI6ImJsb2JfaWQifX0=--08c537cfab591de0712c6258ad90d26ed63ad12b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/alpha-blondy-visit-lisboa.jpg,Music,,From €40 to €60,approved,visitlisboa,en/events/alpha-blondy,https://www.visitlisboa.com/en/events,1fcc5f6f4bf9132c2d1098cba0eb39691e8583be,,,,,,,,,,,,,,,,
Festas do Mar | Cascais,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzE3NjIsInB1ciI6ImJsb2JfaWQifX0=--344ae5266db75d782ef98134a684d6b9e65c2ae9/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/cascais.jpg,Main Events,,,approved,visitlisboa,en/events/festas-do-mar-cascais,https://www.visitlisboa.com/en/events,f577f2aee6166e6ecbc65655080c4393e0afd63c,,,,,,,,,,,,,,,,
Jazz em Agosto'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk2MzcsInB1ciI6ImJsb2JfaWQifX0=--0db564057d420abae3fd278bd9501dc75e6e6db8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/JEA-GEN25.jpg,Main Events,,,approved,visitlisboa,en/events/jazz-em-agosto-2,https://www.visitlisboa.com/en/events,7accc1df6f9a4c245bf04a52702ca682daa5eec3,,,,,,,,,,,,,,,,
Festas do Barrete Verde e das Salinas'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzE3MjcsInB1ciI6ImJsb2JfaWQifX0=--f7673b534325c5021ed3bd53298742a8f12921de/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/26-barrete-verde-and-salinas-festival.jpg,Festivals,,Free Entry,approved,visitlisboa,en/events/festas-do-barrete-verde-e-das-salinas_,https://www.visitlisboa.com/en/events,6aeff9178e511bb17475962bd0a60f28c04a599b,,,,,,,,,,,,,,,,
Feira da Luz,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MjMsInB1ciI6ImJsb2JfaWQifX0=--c818eb952c67ca098a9af9561e14261c94641c0e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-Feira-da-luz.jpg,Fairs,,Free Entry,approved,visitlisboa,en/events/feira-da-luz-2,https://www.visitlisboa.com/en/events,dfd63e7881bf5cb95bf89e636b369e2ab8d259d5,,,,,,,,,,,,,,,,
O Sol da Caparica'26,2026-08-13,2026-08-16,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzE3NjMsInB1ciI6ImJsb2JfaWQifX0=--aadc99e3c123f1993dadf5966e7a52c320f7f094/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/SOL-DA-CAPARICA-GEN25_II.jpg,Main Events,,,approved,visitlisboa,en/events/o-sol-da-caparica_,https://www.visitlisboa.com/en/events,f29fd5f93ff947275c4245ce97039bc9fd90256d,,,,,,,,,,,,,,,,
Meo Kalorama'26,2026-08-28,2026-08-30,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzQ2NTAsInB1ciI6ImJsb2JfaWQifX0=--cde4ea7a88b79178b3eb5a044d425f9e0c42e5b5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/MEO_KLR.jpg,Festivals,,,approved,visitlisboa,en/events/meo-kalorama_,https://www.visitlisboa.com/en/events,12511385dfd68b4d38bd09331f7648663d7f21e1,,,,,,,,,,,,,,,,
X Market,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2ODIsInB1ciI6ImJsb2JfaWQifX0=--716d30c35d3e75e54095aecf1954cdff0a442b2f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/X-Market-visit-lisboa-xira-2026.jpg,Fairs,,,approved,visitlisboa,en/events/x-market,https://www.visitlisboa.com/en/events,87c7d270eab3922490abb2a70e25d0fedd309b66,,,,,,,,,,,,,,,,
Lisbon Arab Film Festival (LAFF),,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzQwMTMsInB1ciI6ImJsb2JfaWQifX0=--d9ab8ee3a5981af89458b50090a945c6f31a9927/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/LAFF_GEN25_2.jpg,Cinema,,,approved,visitlisboa,en/events/lisbon-arab-film-festival-laff_,https://www.visitlisboa.com/en/events,94ed6c30a52a078f325878120d5b1d4c45a00c27,,,,,,,,,,,,,,,,
MOTELx - Lisbon International Horror Film Festival,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MjUsInB1ciI6ImJsb2JfaWQifX0=--7eec66bdac820cad27a4a7c24662ce1898a7acf4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-MOTELx-Festival-de-Cinema-de-Terror.jpg,Main Events,,,approved,visitlisboa,en/events/motelx-lisbon-international-horror-film-festival,https://www.visitlisboa.com/en/events,f439d08b85f16a3824c2d8775f917ad3206f8751,,,,,,,,,,,,,,,,
Sintra Bodyboard Pro Fest,2026-09-02,2026-09-06,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI4MjksInB1ciI6ImJsb2JfaWQifX0=--dbc6f51df5951a1e942b46de0426dca8e406bbac/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/SPF_GEN.jpg,Sports,,Free Entry,approved,visitlisboa,en/events/sintra-bodyboard-pro-fest,https://www.visitlisboa.com/en/events,04e6c466a3f5cba2ce74d8811353b161f7515a28,,,,,,,,,,,,,,,,
Come From Away,2026-09-10,2026-10-04,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU5MzYsInB1ciI6ImJsb2JfaWQifX0=--6f4843ab6cbe06460e0d0985b0ba59621c28ab21/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-come-from-away.jpg,Theater Opera & Dance,,From €25 to €35,approved,visitlisboa,en/events/come-from-away,https://www.visitlisboa.com/en/events,c480f0e1d3b1a894eb766f0a281fd5dd92c7d7c9,,,,,,,,,,,,,,,,
Iminente Festival'26,2026-09-17,2026-09-20,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI3MjMsInB1ciI6ImJsb2JfaWQifX0=--27894d75b5ae40c402d5011fd2d5a3f32ed62819/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/iminente2026.jpg,Festivals,,,approved,visitlisboa,en/events/iminente-festival-,https://www.visitlisboa.com/en/events,65559cb01012f0019511bcaea6b20244f681fa8a,,,,,,,,,,,,,,,,
Gentleman,2026-09-18,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzUxMTcsInB1ciI6ImJsb2JfaWQifX0=--fc9c7fdd7850693c629ea14ab545d03b61102357/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/gentlemen.jpg,Music,,From €30 to €40,approved,visitlisboa,en/events/gentleman-25,https://www.visitlisboa.com/en/events,f1c6b96e51d27ca78fbd7045b5393abefbb07922,,,,,,,,,,,,,,,,
QUEER LISBOA - International Queer Film Festival'26,2026-09-18,2026-09-26,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MjYsInB1ciI6ImJsb2JfaWQifX0=--353b5a9443c40d0ec8ed7e6e03f2275823dd9470/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-QUEER-Lisboa.jpg,Main Events,,,approved,visitlisboa,en/events/queer-lisboa-international-queer-film-festival_,https://www.visitlisboa.com/en/events,fde206c6f50ad37713d662de29ceae4ff85baf21,,,,,,,,,,,,,,,,
Fat Freddy’s Drop,2026-09-23,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY0ODgsInB1ciI6ImJsb2JfaWQifX0=--c8531d33d780ea5974cb42e7f76580d7410bb7a7/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/ffd.jpg,Music,,From €26,approved,visitlisboa,en/events/fat-freddy-s-drop,https://www.visitlisboa.com/en/events,c56eabd87575228314ea98459b1d91f9bf4678e5,,,,,,,,,,,,,,,,
Quinzena de Dança de Almada – International Dance Festival,2026-09-25,2026-10-11,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MjksInB1ciI6ImJsb2JfaWQifX0=--22edeb846ffc64798c2135992ee0e7a513184c6c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-Quinzena-de-Danca-de-Almada-International-Dance-Festival.jpg,Theater Opera & Dance,,,approved,visitlisboa,en/events/quinzena-de-danca-de-almada-international-dance-festival-2,https://www.visitlisboa.com/en/events,79173f2a94c4641aea92dab28c7498b88783059c,,,,,,,,,,,,,,,,
Amadora International Comic Festival'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI5MTMsInB1ciI6ImJsb2JfaWQifX0=--7861a83c2af15c35c03586ef89690ec654960407/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN-Festival-Amadora-BD.jpg,Festivals,,,approved,visitlisboa,en/events/amadora-international-comic-festival-2,https://www.visitlisboa.com/en/events,68d0201217920afa57d48c9095275055a2ff4dff,,,,,,,,,,,,,,,,
French Film Festival'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI5ODIsInB1ciI6ImJsb2JfaWQifX0=--63809cbab7247fbe2974a8962e81b875d1ebbe21/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25-Festa-do-Cinema-Franc%C3%AAs_vl.jpg,Main Events,,,approved,visitlisboa,en/events/french-film-festival-2,https://www.visitlisboa.com/en/events,cabbfebe03e642603924b04aa4a52171c585cdfa,,,,,,,,,,,,,,,,
ModaLisboa - Lisboa Fashion Week'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzIzMjEsInB1ciI6ImJsb2JfaWQifX0=--f876a8b2fc62c9798ad12a4856c81e93b68d6347/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25-Moda-Lisboa-Lisboa-Fashion-Week.jpg,Main Events,,Free Entry,approved,visitlisboa,en/events/modalisboa-lisboa-fashion-week-oct,https://www.visitlisboa.com/en/events,62cb053258f2a9c139934f08a226f62993e469e9,,,,,,,,,,,,,,,,
MIL - Lisbon International Music Network'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI5ODcsInB1ciI6ImJsb2JfaWQifX0=--2854d40a26ac9bfb97cfc2f51456b7704eb70caa/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/gen25-mil-LISBON-INTERNATIONAL-MUSIC-NETWORK.jpg,Music,,,approved,visitlisboa,en/events/mil-lisbon-international-music-network23,https://www.visitlisboa.com/en/events,32f0d678cc8493949c108d96e46e2b2e5580fbc6,,,,,,,,,,,,,,,,
Out Fest,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI5MjQsInB1ciI6ImJsb2JfaWQifX0=--ea22e68d69cb1d0f7b9e072b97a696f8940e6ef6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/outfest-vl.jpg,Festivals,,,approved,visitlisboa,en/events/out-fest,https://www.visitlisboa.com/en/events,119101697a4d81fc5fe462b3735b860b5b930f83,,,,,,,,,,,,,,,,
Festival Big Bang'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NzIyMSwicHVyIjoiYmxvYl9pZCJ9fQ==--2e382d989b8f476bb80b2c9e951d7e917c0acba1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/BIG-BANG-LX19_2.jpg,Main Events,,From €2.5,approved,visitlisboa,en/events/festival-big-bang-I,https://www.visitlisboa.com/en/events,9b49bedcc93ef3271fe1d47e6f34ff901c04c104,,,,,,,,,,,,,,,,
Intercasa,2026-10-09,2026-10-13,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MzQsInB1ciI6ImJsb2JfaWQifX0=--7164a7d8d15ca78e01b976936e680b5f5b99f49f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-intercasa.jpg,Fairs,,,approved,visitlisboa,en/events/intercasa,https://www.visitlisboa.com/en/events,05e8d73090deceeffa3260fdbadefc3c95a24493,,,,,,,,,,,,,,,,
EDP Lisbon Marathon'26,2026-10-10,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Nzc4MywicHVyIjoiYmxvYl9pZCJ9fQ==--63fde333641e47d1ffd4263c6da04216a2dbc75f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Maratona-de-Lisboa-Edp.jpg,Main Events,,,approved,visitlisboa,en/events/edp-lisbon-marathon,https://www.visitlisboa.com/en/events,22556f79e3a15640733932cb07493576c581e80f,,,,,,,,,,,,,,,,
doclisboa - International Film Festival'26,2026-10-15,2026-10-25,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzI5MTYsInB1ciI6ImJsb2JfaWQifX0=--aa4856e81201b60c8f07ed3a3eca518006488971/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/gen25-Doc-Lisboa.jpg,Main Events,,,approved,visitlisboa,en/events/doclisboa-international-film-festival,https://www.visitlisboa.com/en/events,d33f4376e5bf09f323cd04edd33f6a6bbe97d966,,,,,,,,,,,,,,,,
Alphaville,2026-10-16,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY0ODksInB1ciI6ImJsb2JfaWQifX0=--a92eab997bee6071e3a810257af32bd807704fdf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/alphav.jpg,Music,,From €45,approved,visitlisboa,en/events/alphaville,https://www.visitlisboa.com/en/events,7c88f440946ed51cf0ac723df759d29cdaf765d5,,,,,,,,,,,,,,,,
IRONMAN Portugal,2026-10-17,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MzcsInB1ciI6ImJsb2JfaWQifX0=--92d002a426f2f80acbe153a6ec25dbbbf9362180/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-visit-lisboa-Ironman-cascais.jpg,Sports,,,approved,visitlisboa,en/events/ironman-portugal,https://www.visitlisboa.com/en/events,9e761573daa9b683bff7246101f863929c6e7269,,,,,,,,,,,,,,,,
Drawing Room Lisboa'26,2026-10-22,2026-10-25,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzIzMjMsInB1ciI6ImJsb2JfaWQifX0=--9fb62d6a2ffe52b8f5136bd0c20efbb370f0f70f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/GEN25-Drawing-Room.jpg,Exhibitions,,,approved,visitlisboa,en/events/drawing-room-lisboa,https://www.visitlisboa.com/en/events,e196b34bf28edeb4a7b5e38afedc226afe911e0b,,,,,,,,,,,,,,,,
Anastacia NTK Tour,2026-10-27,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY0OTAsInB1ciI6ImJsb2JfaWQifX0=--69f10f9c3d161c120f65f3e9b062d976e15b150f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-anastacia.jpg,Music,,From €40,approved,visitlisboa,en/events/anastacia-ntk-tour,https://www.visitlisboa.com/en/events,7a74e3e0dd2240aa138a7c6d8cc4a01963c35961,,,,,,,,,,,,,,,,
"Novembro, Mês do Torricado e dos Sabores do Campo",2026-11-01,2026-11-30,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzQwODIsInB1ciI6ImJsb2JfaWQifX0=--bccdfd1e2ee06ca0e946f3f944616242dd75532f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2025_gastronomia-vila-franca-de-xira.jpg,Others,,,approved,visitlisboa,en/events/novembro-mes-do-torricado-e-dos-sabores-do-campo,https://www.visitlisboa.com/en/events,9fc731b3d8279c4812695b61404543df25faa67d,,,,,,,,,,,,,,,,
Misty Fest'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzM5ODgsInB1ciI6ImJsb2JfaWQifX0=--b430372f9d66e53959fc9127210a9f78b3fa04be/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/misty_GEN25.jpg,Main Events,,,approved,visitlisboa,en/events/misty-fest-2,https://www.visitlisboa.com/en/events,672d48b9f0816fb7f49144605573e84d7fe20a8a,,,,,,,,,,,,,,,,
